player_fotmob_id,season_start,name,team,role,fantavoto_medio,n_votes,n_matches,match_method
782703,2024,Sverko,Venezia,DEF,5.857,14,14,last_name_team_role_season
185625,2024,Palomino,Cagliari,DEF,5.853,17,17,last_name_team_role_season
415017,2024,Bani,Genoa,DEF,5.85,20,20,last_name_team_role_season
968029,2024,Valenti,Parma,DEF,5.85,20,20,last_name_team_role_season
822789,2024,Dossena,Como,DEF,5.848,23,23,last_name_team_role_season
822589,2024,Almqvist,Parma,FWD,5.846,26,26,last_name_team_role_season
612755,2024,Calabria,Bologna,DEF,5.846,13,13,last_name_team_role_season
951921,2024,Svoboda,Venezia,DEF,5.844,16,16,last_name_team_role_season
474448,2024,Sanabria,Torino,FWD,5.841,22,22,last_name_team_role_season
1255860,2024,Richardson,Fiorentina,MID,5.84,25,25,last_name_team_role_season
575364,2024,Grassi,Empoli,MID,5.839,28,28,last_name_team_role_season
527563,2024,Azzi,Cagliari,DEF,5.833,6,6,last_name_team_role
108808,2024,Balotelli,Genoa,FWD,5.833,3,3,last_name_team_role_season
1026135,2024,Buchanan T.,Inter,MID,5.833,3,3,last_name_team_role
1526689,2024,Jimenez A.,Milan,DEF,5.833,21,21,last_name_team_role_season
1299869,2024,Kaba,Lecce,MID,5.833,12,12,last_name_team_role_season
1313884,2024,Marin R.,Napoli,DEF,5.833,3,3,last_name_team_role_season
50047,2024,Sanchez,Udinese,FWD,5.833,9,9,last_name_team_role_season
426393,2024,Tameze,Torino,MID,5.833,15,15,last_name_team_role_season
941953,2024,Coco,Torino,DEF,5.828,32,32,last_name_team_role_season
1041522,2024,Candè,Venezia,DEF,5.824,17,17,last_name_team_role_season
1387439,2024,Alberto Costa,Juventus,DEF,5.812,8,8,last_name_team_role_season
896377,2024,Banda,Lecce,FWD,5.808,13,13,last_name_team_role_season
197352,2024,Juan Jesus,Napoli,DEF,5.808,13,13,last_name_team_role_season
586474,2024,Ehizibue,Udinese,DEF,5.806,31,31,last_name_team_role_season
749662,2024,Tomori,Milan,DEF,5.806,18,18,last_name_team_role_season
787350,2024,Douglas Luiz,Juventus,MID,5.8,15,15,last_name_team_role_season
1396089,2024,Prati,Cagliari,MID,5.8,10,10,last_name_team_role_season
317156,2024,Duncan,Venezia,MID,5.786,14,14,last_name_team_role_season
824623,2024,Frese,Verona,DEF,5.786,7,7,last_name_team_role_season
1027740,2024,Onana J.,Genoa,MID,5.786,7,7,last_name_team_role_season
322003,2024,Karlstrom,Udinese,MID,5.784,37,37,last_name_team_role_season
604982,2024,Loftus-Cheek,Milan,MID,5.778,18,18,last_name_team_role_season
939780,2024,Hien,Atalanta,DEF,5.776,29,29,last_name_team_role_season
1283034,2024,Tchaouna,Lazio,MID,5.775,20,20,last_name_team_role_season
958401,2024,Vogliacco,Genoa,DEF,5.775,20,20,last_name_team_role
1209987,2024,Bondo,Monza,MID,5.773,22,22,last_name_team_role
361403,2024,Linetty,Torino,MID,5.773,22,22,last_name_team_role_season
822440,2024,Folorunsho,Fiorentina,MID,5.769,13,13,last_name_team_role_season
557325,2024,Posch,Bologna,DEF,5.769,13,13,last_name_team_role
867225,2024,Celik,Roma,DEF,5.767,30,30,last_name_team_role_season
915238,2024,Makoumbou,Cagliari,MID,5.766,32,32,last_name_team_role_season
355356,2024,Kempf,Como,DEF,5.758,31,31,last_name_team_role_season
1127054,2024,Suslov,Verona,MID,5.758,31,31,last_name_team_role_season
,2024,Altare,Venezia,DEF,5.75,12,12,unmatched
,2024,Amrabat,Fiorentina,MID,5.75,2,2,unmatched
942203,2024,Bjarkason,Venezia,MID,5.75,4,4,last_name_team_role_season
1318686,2024,Circati,Parma,DEF,5.75,6,6,last_name_team_role_season
,2024,Cyprien,Parma,MID,5.75,2,2,unmatched
1388474,2024,Jean,Lecce,DEF,5.75,18,18,last_name_team_role_season
,2024,Lovik,Parma,DEF,5.75,4,4,unmatched
789243,2024,Maleh,Empoli,MID,5.75,22,22,last_name_team_role_season
1436436,2024,Marcandalli,Venezia,DEF,5.75,8,8,last_name_team_role_season
299981,2024,Mari',Monza,DEF,5.75,32,32,last_name_team_role
447680,2024,Maric,Venezia,FWD,5.75,8,8,last_name_team_role_season
,2024,Pierini,Venezia,FWD,5.75,2,2,unmatched
1353289,2024,Smolcic I.,Como,DEF,5.75,8,8,last_name_team_role_season
362121,2024,Goldaniga,Como,DEF,5.733,30,30,last_name_team_role_season
1529148,2024,Marianucci,Empoli,DEF,5.731,13,13,last_name_team_role_season
1384881,2024,Valle,Como,DEF,5.731,13,13,last_name_team_role_season
1306664,2024,Veiga D.,Lecce,DEF,5.727,11,11,last_name_team_role_season
1117306,2024,Balogh,Parma,DEF,5.722,27,27,last_name_team_role_season
921594,2024,Bradaric,Verona,DEF,5.722,27,27,last_name_team_role_season
622091,2024,Sosa B.,Torino,DEF,5.722,18,18,last_name_team_role_season
1125446,2024,Pierret,Lecce,MID,5.717,30,30,last_name_team_role_season
1446625,2024,Zeroli,Monza,MID,5.714,7,7,last_name_team_role_season
1507697,2024,Goglichidze,Empoli,DEF,5.712,33,33,last_name_team_role_season
612747,2024,Guilbert,Lecce,DEF,5.71,31,31,last_name_team_role_season
815366,2024,Estevez,Parma,MID,5.708,12,12,last_name_team_role_season
577912,2024,Meret,Napoli,GK,5.706,34,34,last_name_team_role_season
860913,2024,Lucumi',Bologna,DEF,5.703,32,32,last_name_team_role_season
1123969,2024,Carboni F.,Venezia,DEF,5.7,5,5,last_name_team_role_season
1137106,2024,Gourna-Douath,Roma,MID,5.7,5,5,last_name_team_role_season
231521,2024,Lapadula,Cagliari,FWD,5.7,10,10,last_name_team_role
772168,2024,Martinez Jo.,Inter,GK,5.7,5,5,last_name_team_role_season
1214915,2024,Norton-Cuffy,Genoa,DEF,5.7,10,10,last_name_team_role_season
792756,2024,Aebischer,Bologna,MID,5.692,13,13,last_name_team_role_season
1388071,2024,Belahyane,Verona,MID,5.692,26,26,last_name_team_role
301023,2024,Izzo,Monza,DEF,5.679,28,28,last_name_team_role_season
1137272,2024,Musah,Milan,MID,5.673,26,26,last_name_team_role_season
920861,2024,Benedyczak,Parma,FWD,5.667,6,6,last_name_team_role_season
609624,2024,Bennacer,Milan,MID,5.667,6,6,last_name_team_role
1132551,2024,Condè,Venezia,MID,5.667,3,3,last_name_team_role_season
109338,2024,Faraoni,Verona,DEF,5.667,6,6,last_name_team_role_season
1190023,2024,Forson O.,Monza,MID,5.667,6,6,last_name_team_role_season
1618922,2024,Kasa,Genoa,MID,5.667,6,6,last_name_team_role_season
1605748,2024,Moreno M.,Fiorentina,DEF,5.667,3,3,last_name_team_role_season
994403,2024,Ngonge,Napoli,FWD,5.667,6,6,last_name_team_role_season
1098817,2024,Oyegoke,Verona,DEF,5.667,3,3,last_name_team_role_season
1366034,2024,Pafundi,Udinese,MID,5.667,3,3,last_name_team_role_season
1093766,2024,Rafia,Lecce,MID,5.667,18,18,last_name_team_role_season
1251988,2024,Vignato S.,Monza,MID,5.667,12,12,last_name_team_role_season
1239749,2024,Keita M.,Parma,MID,5.661,28,28,last_name_team_role_season
660010,2024,Pereira P.,Monza,DEF,5.652,33,33,last_name_team_role_season
675327,2024,Mazzocchi,Napoli,DEF,5.65,10,10,last_name_team_role_season
439148,2024,Thorsby,Genoa,MID,5.648,27,27,last_name_team_role_season
831474,2024,Pongracic,Fiorentina,DEF,5.647,17,17,last_name_team_role_season
879065,2024,Gallo,Lecce,DEF,5.645,31,31,last_name_team_role_season
1246009,2024,Ndour,Fiorentina,MID,5.643,7,7,last_name_team_role_season
860592,2024,Walukiewicz,Torino,DEF,5.643,28,28,last_name_team_role_season
1352744,2024,Schingtienne,Venezia,DEF,5.633,15,15,last_name_team_role_season
819215,2024,Kelly L.,Juventus,DEF,5.625,12,12,last_name_team_role_season
,2024,Rouhi,Juventus,DEF,5.625,4,4,unmatched
,2024,Verdi,Como,MID,5.625,4,4,unmatched
1123969,2024,Carboni A.,Monza,DEF,5.615,26,26,last_name_team_role_season
917779,2024,Solbakken,Empoli,FWD,5.611,18,18,last_name_team_role_season
154245,2024,Caldirola,Monza,DEF,5.607,14,14,last_name_team_role_season
1190029,2024,Kristensen T.,Udinese,DEF,5.595,21,21,last_name_team_role_season
485634,2024,Gagliardini,Monza,MID,5.583,6,6,last_name_team_role_season
281762,2024,Terracciano F.,Milan,DEF,5.571,7,7,last_name_team_role_season
935622,2024,Pedersen,Torino,DEF,5.543,23,23,last_name_team_role_season
1386006,2024,Ghilardi,Verona,DEF,5.542,24,24,last_name_team_role_season
1412942,2024,Matturro,Genoa,DEF,5.542,12,12,last_name_team_role_season
814398,2024,Casale,Bologna,DEF,5.533,15,15,last_name_team_role_season
,2024,Alidou,Verona,MID,5.5,2,2,unmatched
451966,2024,Barak,Fiorentina,MID,5.5,1,1,last_name_team_role
1286272,2024,Burnete,Lecce,FWD,5.5,1,1,last_name_team_role_season
,2024,Campaniello,Empoli,FWD,5.5,1,1,unmatched
600513,2024,Ganvoula,Monza,FWD,5.5,7,7,last_name_team_role_season
566789,2024,Iovine,Como,DEF,5.5,7,7,last_name_team_role_season
1429912,2024,Kayode,Fiorentina,DEF,5.5,2,2,last_name_team_role
915156,2024,Mandas,Lazio,GK,5.5,9,9,last_name_team_role_season
780491,2024,Oudin,Lecce,MID,5.5,6,6,last_name_team_role
,2024,Pelmard,Lecce,DEF,5.5,2,2,unmatched
181910,2024,Perin,Juventus,GK,5.5,5,5,last_name_team_role_season
,2024,Sala M.,Como,DEF,5.5,6,6,unmatched
,2024,Siegrist,Genoa,GK,5.5,2,2,unmatched
,2024,Valoti,Monza,MID,5.5,1,1,unmatched
555646,2024,Wieteska,Cagliari,DEF,5.5,5,5,last_name_team_role
130155,2024,D'Ambrosio,Monza,DEF,5.471,17,17,last_name_team_role_season
797908,2024,Emerson Royal,Milan,DEF,5.471,17,17,last_name_team_role_season
315235,2024,Giannetti L.,Udinese,DEF,5.462,13,13,last_name_team_role_season
543021,2024,Milinkovic-Savic V.,Torino,GK,5.446,37,37,last_name_team_role_season
208077,2024,Danilo,Juventus,DEF,5.438,8,8,last_name_team_role
1137407,2024,Thiaw,Milan,DEF,5.432,22,22,last_name_team_role_season
279879,2024,Akpa Akpro,Monza,MID,5.429,14,14,last_name_team_role_season
834956,2024,Magnani,Verona,DEF,5.429,14,14,last_name_team_role
1249665,2024,Valentini N.,Verona,DEF,5.429,14,14,last_name_team_role_season
,2024,Barba,Como,DEF,5.417,6,6,unmatched
182917,2024,De Gea,Fiorentina,GK,5.414,35,35,last_name_team_role_season
1180547,2024,Toure' I.s.,Udinese,DEF,5.409,11,11,last_name_team_role_season
1072472,2024,Daniliuc,Verona,DEF,5.393,14,14,last_name_team_role_season
768474,2024,Svilar,Roma,GK,5.382,38,38,last_name_team_role_season
406505,2024,Dawidowicz,Verona,DEF,5.38,25,25,last_name_team_role_season
,2024,Brorsson,Monza,DEF,5.375,4,4,unmatched
1074476,2024,Coulibaly W.,Parma,DEF,5.357,14,14,last_name_role
1388039,2024,Sagrado,Venezia,DEF,5.333,3,3,last_name_team_role_season
1013021,2024,Carnesecchi,Atalanta,GK,5.324,34,34,last_name_team_role_season
1011022,2024,Niasse,Verona,MID,5.318,11,11,last_name_team_role_season
41618,2024,Sommer,Inter,GK,5.303,33,33,last_name_team_role_season
413160,2024,Petagna,Monza,FWD,5.286,7,7,last_name_team_role_season
,2024,Bonifazi,Lecce,DEF,5.25,2,2,unmatched
,2024,Candela,Venezia,DEF,5.25,14,14,unmatched
1019567,2024,Dani Silva,Verona,MID,5.25,6,6,last_name_team_role
769167,2024,Ebosse,Udinese,DEF,5.25,2,2,last_name_team_role
1077653,2024,Gendrey,Lecce,DEF,5.25,2,2,last_name_team_role
1202358,2024,Scalvini,Atalanta,DEF,5.25,4,4,last_name_team_role_season
681213,2024,Radu I.,Venezia,GK,5.233,15,15,last_name_team_role_season
1130600,2024,Stankovic F.,Venezia,GK,5.233,15,15,last_name_team_role_season
560939,2024,Butez,Como,GK,5.184,19,19,last_name_team_role_season
766062,2024,Di Gregorio,Juventus,GK,5.182,33,33,last_name_team_role_season
435983,2024,Cerri,Como,FWD,5.167,3,3,last_name_role
617622,2024,Osorio,Parma,DEF,5.167,3,3,last_name_team_role_season
40604,2024,Rui Patricio,Atalanta,GK,5.167,3,3,last_name_team_role_season
281762,2024,Terracciano,Fiorentina,GK,5.167,3,3,last_name_team_role_season
958422,2024,Caprile,Cagliari,GK,5.159,22,22,last_name_team_role_season
466439,2024,Maignan,Milan,GK,5.135,37,37,last_name_team_role_season
213299,2024,Leali,Genoa,GK,5.103,29,29,last_name_team_role_season
1344726,2024,Palacios T.,Monza,DEF,5.083,6,6,last_name_team_role_season
178732,2024,Skorupski,Bologna,GK,5.037,27,27,last_name_team_role_season
1385856,2024,Bartesaghi,Milan,DEF,5.0,3,3,last_name_team_role_season
693591,2024,Bohinen,Genoa,MID,5.0,2,2,last_name_team_role
,2024,Caprini,Fiorentina,FWD,5.0,1,1,unmatched
1677221,2024,Jack,Como,DEF,5.0,3,3,last_name_team_role_season
364515,2024,Perilli,Verona,GK,5.0,2,2,last_name_team_role_season
1179368,2024,Sazonov,Torino,DEF,5.0,1,1,last_name_team_role
212630,2024,Sportiello,Milan,GK,5.0,2,2,last_name_team_role_season
671203,2024,Hermoso,Roma,DEF,4.875,4,4,last_name_team_role
793041,2024,Ravaglia F.,Bologna,GK,4.833,12,12,last_name_team_role_season
362200,2024,Falcone,Lecce,GK,4.789,38,38,last_name_team_role_season
1053679,2024,Suzuki,Parma,GK,4.757,37,37,last_name_team_role_season
1073496,2024,Braunoder,Como,MID,4.75,4,4,last_name_team_role_season
869054,2024,Turati,Monza,GK,4.75,30,30,last_name_team_role_season
1186685,2024,Vasquez D.,Empoli,GK,4.672,32,32,last_name_team_role_season
1404077,2024,Otoa,Genoa,DEF,4.667,3,3,last_name_team_role_season
1132319,2024,Sava,Udinese,GK,4.667,12,12,last_name_team_role_season
364822,2024,Provedel,Lazio,GK,4.534,29,29,last_name_team_role_season
30660,2024,Reina,Como,GK,4.5,12,12,last_name_team_role_season
491784,2024,Montipo',Verona,GK,4.444,36,36,last_name_team_role_season
1376137,2024,Lekovic,Monza,DEF,4.417,6,6,last_name_team_role_season
1091193,2024,Okoye,Udinese,GK,4.4,25,25,last_name_team_role_season
1178779,2024,Sherri,Cagliari,GK,4.286,7,7,last_name_team_role_season
423223,2024,Scuffet,Cagliari,GK,4.179,14,14,last_name_team_role
,2024,Gollini,Genoa,GK,4.071,7,7,unmatched
917464,2024,Pizzignacco,Monza,GK,3.944,9,9,last_name_team_role_season
602845,2024,Audero,Como,GK,3.75,8,8,last_name_role
363333,2024,Alli,Como,MID,3.5,1,1,last_name_team_role_season
415137,2024,Paleari,Torino,GK,3.5,1,1,last_name_team_role_season
,2024,Seghetti,Empoli,GK,3.5,1,1,unmatched
165952,2024,Silvestri,Empoli,GK,3.5,5,5,last_name_team_role_season
436563,2024,Joronen,Venezia,GK,3.375,8,8,last_name_team_role_season
,2024,Chichizola,Parma,GK,2.0,1,1,unmatched
,2025,De Luca,Cremonese,FWD,10.0,1,1,unmatched
181276,2025,Lukaku,Napoli,FWD,9.5,1,1,last_name_team_role_season
660301,2025,Malen,Roma,FWD,8.972,18,18,last_name_team_role_season
690230,2025,Martinez L.,Inter,FWD,8.25,30,30,last_name_team_role_season
621562,2025,Thuram,Inter,FWD,7.948,29,29,last_name_team_role_season
605224,2025,Dimarco,Inter,DEF,7.643,35,35,last_name_team_role_season
304733,2025,Calhanoglu,Inter,MID,7.636,22,22,last_name_team_role_season
309726,2025,Belotti,Cagliari,FWD,7.625,4,4,last_name_team_role_season
721089,2025,Scamacca,Atalanta,FWD,7.545,22,22,last_name_team_role_season
,2025,Topalovic,Inter,MID,7.5,1,1,unmatched
,2025,Hojlund,Napoli,FWD,7.439,33,33,unmatched
873270,2025,Douvikas,Como,FWD,7.375,36,36,last_name_team_role_season
724368,2025,Davis K.,Udinese,FWD,7.367,30,30,last_name_team_role_season
737857,2025,Vlahovic,Juventus,FWD,7.306,18,18,last_name_team_role_season
1347574,2025,Paz N.,Como,MID,7.3,35,35,last_name_team_role_season
1412132,2025,Yildiz,Juventus,FWD,7.3,35,35,last_name_team_role_season
843099,2025,McTominay,Napoli,MID,7.258,33,33,last_name_team_role_season
169200,2025,De Bruyne,Napoli,MID,7.235,17,17,last_name_team_role_season
1355552,2025,Santos A.,Napoli,MID,7.231,13,13,last_name_team_role_season
281012,2025,Kostic,Juventus,MID,7.2,10,10,last_name_team_role_season
364520,2025,Berardi,Sassuolo,FWD,7.192,26,26,last_name_team_role_season
833638,2025,Krstovic,Atalanta,FWD,7.188,32,32,last_name_team_role_season
643229,2025,Boga,Juventus,FWD,7.154,13,13,last_name_team_role_season
1215064,2025,Baturina,Como,MID,7.14,25,25,last_name_team_role_season
469615,2025,Simeone,Torino,FWD,7.094,32,32,last_name_team_role_season
688295,2025,Pulisic,Milan,MID,7.074,27,27,last_name_team_role_season
1367618,2025,Esposito F.P.,Inter,FWD,7.016,31,31,last_name_team_role_season
543306,2025,Bonazzoli,Cremonese,FWD,7.014,35,35,last_name_team_role_season
935769,2025,Laurientè,Sassuolo,FWD,6.986,37,37,last_name_team_role_season
352879,2025,Rabiot,Milan,MID,6.983,29,29,last_name_team_role_season
1395728,2025,Berisha M.,Lecce,MID,6.917,12,12,last_name_team_role_season
1076647,2025,Da Cunha,Como,MID,6.914,35,35,last_name_team_role_season
951743,2025,Raspadori,Atalanta,FWD,6.885,13,13,last_name_team_role_season
1382375,2025,Adzic,Juventus,MID,6.875,4,4,last_name_team_role_season
1428426,2025,Atta,Udinese,MID,6.875,32,32,last_name_team_role_season
1460253,2025,Elphege,Parma,FWD,6.875,8,8,last_name_team_role_season
1030212,2025,Esposito Se.,Cagliari,FWD,6.875,36,36,last_name_team_role_season
1861022,2025,Trepy,Cagliari,FWD,6.875,4,4,last_name_team_role_season
704523,2025,Nkunku,Milan,FWD,6.865,26,26,last_name_team_role_season
612863,2025,Zambo Anguissa,Napoli,MID,6.861,18,18,last_name_team_role_season
1068482,2025,Ferguson E.,Roma,FWD,6.857,14,14,last_name_team_role_season
848844,2025,Leao,Milan,FWD,6.857,28,28,last_name_team_role_season
793066,2025,Neres,Napoli,MID,6.844,16,16,last_name_team_role_season
1199383,2025,Bonny,Inter,FWD,6.833,27,27,last_name_team_role_season
1280082,2025,Soulè,Roma,FWD,6.828,32,32,last_name_team_role_season
823658,2025,Castellanos,Lazio,FWD,6.818,11,11,last_name_team_role
857269,2025,Bremer,Juventus,DEF,6.808,26,26,last_name_team_role_season
362212,2025,Zielinski,Inter,MID,6.8,30,30,last_name_team_role_season
982617,2025,Bowie,Verona,FWD,6.786,14,14,last_name_team_role_season
150250,2025,Pedro,Lazio,FWD,6.783,23,23,last_name_team_role_season
1435689,2025,Kilicsoy,Cagliari,FWD,6.781,16,16,last_name_team_role_season
818893,2025,Zaniolo,Udinese,MID,6.774,31,31,last_name_team_role_season
655696,2025,Dovbyk,Roma,FWD,6.769,13,13,last_name_team_role_season
747926,2025,Kean,Fiorentina,FWD,6.769,26,26,last_name_team_role_season
661761,2025,Orsolini,Bologna,MID,6.765,34,34,last_name_team_role_season
325916,2025,Dybala,Roma,FWD,6.738,21,21,last_name_team_role_season
541820,2025,Barella,Inter,MID,6.706,34,34,last_name_team_role_season
1185336,2025,Conceicao,Juventus,MID,6.7,30,30,last_name_team_role_season
1003368,2025,Messias,Genoa,MID,6.684,19,19,last_name_team_role_season
836436,2025,Strefezza,Parma,MID,6.679,14,14,last_name_team_role_season
848266,2025,McKennie,Juventus,MID,6.676,34,34,last_name_team_role_season
31097,2025,Modric,Milan,MID,6.667,33,33,last_name_team_role_season
557677,2025,Vlasic,Torino,MID,6.662,37,37,last_name_team_role_season
1624039,2025,Rodriguez Je.,Como,FWD,6.661,28,28,last_name_team_role_season
889535,2025,Bisseck,Inter,DEF,6.652,23,23,last_name_team_role_season
1224237,2025,Pellegrino M.,Parma,FWD,6.649,37,37,last_name_team_role_season
599353,2025,Adams C.,Torino,FWD,6.641,32,32,last_name_team_role_season
1016093,2025,Isaksen,Lazio,MID,6.63,27,27,last_name_team_role_season
1288119,2025,Konè I.,Sassuolo,MID,6.629,35,35,last_name_team_role_season
1308892,2025,Bravo,Udinese,FWD,6.625,4,4,last_name_team_role
1435445,2025,Lorran,Pisa,MID,6.625,4,4,last_name_team_role_season
1902196,2025,Mendy P.,Cagliari,FWD,6.625,8,8,last_name_team_role_season
286119,2025,Vardy,Cremonese,FWD,6.621,29,29,last_name_team_role_season
577911,2025,Mandragora,Fiorentina,MID,6.618,34,34,last_name_team_role_season
1048023,2025,Pavlovic,Milan,DEF,6.618,34,34,last_name_team_role_season
750030,2025,Pinamonti,Sassuolo,FWD,6.618,34,34,last_name_team_role_season
689680,2025,Odgaard,Bologna,MID,6.614,22,22,last_name_team_role_season
934156,2025,Ekkelenkamp,Udinese,MID,6.613,31,31,last_name_team_role_season
1095432,2025,De Ketelaere,Atalanta,FWD,6.597,31,31,last_name_team_role_season
73167,2025,Mkhitaryan,Inter,MID,6.589,28,28,last_name_team_role_season
1113694,2025,Rowe,Bologna,MID,6.589,28,28,last_name_team_role_season
540307,2025,Pellegrini Lo.,Roma,MID,6.583,24,24,last_name_team_role_season
593118,2025,Dumfries,Inter,DEF,6.579,19,19,last_name_team_role_season
513982,2025,Mazzitelli,Cagliari,MID,6.571,14,14,last_name_team_role_season
414245,2025,Bernardeschi,Bologna,MID,6.562,24,24,last_name_team_role_season
970565,2025,Taylor K.,Lazio,MID,6.559,17,17,last_name_team_role_season
506776,2025,Moreo,Pisa,FWD,6.557,35,35,last_name_team_role_season
1083562,2025,Cabal,Juventus,DEF,6.556,9,9,last_name_team_role_season
215242,2025,Spinazzola,Napoli,DEF,6.55,30,30,last_name_team_role_season
896377,2025,Banda,Lecce,FWD,6.547,32,32,last_name_team_role_season
1021302,2025,Felici,Cagliari,MID,6.545,11,11,last_name_team_role_season
459658,2025,Malinovskyi,Genoa,MID,6.544,34,34,last_name_team_role_season
1347241,2025,Addai,Como,FWD,6.542,12,12,last_name_team_role_season
,2025,Vazquez,Cremonese,MID,6.538,13,13,unmatched
1368557,2025,Orban G.,Verona,FWD,6.536,28,28,last_name_team_role_season
1016132,2025,Konè M.,Roma,MID,6.534,29,29,last_name_team_role_season
604982,2025,Loftus-Cheek,Milan,MID,6.524,21,21,last_name_team_role_season
1308909,2025,Volpato,Sassuolo,MID,6.524,21,21,last_name_team_role_season
355356,2025,Kempf,Como,DEF,6.517,29,29,last_name_team_role_season
740944,2025,Ostigard,Genoa,DEF,6.517,30,30,last_name_team_role_season
1282008,2025,Castro S.,Bologna,FWD,6.514,35,35,last_name_team_role_season
588687,2025,Mancini,Roma,DEF,6.514,36,36,last_name_team_role_season
806972,2025,Christensen O.,Fiorentina,GK,6.5,1,1,last_name_team_role_season
1189692,2025,Iannoni,Sassuolo,MID,6.5,5,5,last_name_team_role_season
1282285,2025,Noslin,Lazio,FWD,6.5,23,23,last_name_team_role_season
740161,2025,Okereke,Cremonese,FWD,6.5,10,10,last_name_team_role_season
611223,2025,Pavard,Inter,DEF,6.5,1,1,last_name_team_role
1180321,2025,Rensch,Roma,DEF,6.5,19,19,last_name_team_role_season
1197339,2025,Rinaldi,Parma,GK,6.5,1,1,last_name_team_role_season
1320863,2025,Vergara,Napoli,MID,6.5,8,8,last_name_team_role_season
1775258,2025,Vermesan,Verona,FWD,6.5,1,1,last_name_team_role_season
951714,2025,Bernabè,Parma,MID,6.484,32,32,last_name_team_role_season
921921,2025,Thorstvedt,Sassuolo,MID,6.484,31,31,last_name_team_role_season
1451196,2025,Pisilli,Roma,MID,6.477,22,22,last_name_team_role_season
439148,2025,Thorsby,Genoa,MID,6.476,21,21,last_name_team_role
1336582,2025,Perrone,Como,MID,6.472,36,36,last_name_team_role_season
1320176,2025,Wesley,Roma,DEF,6.467,30,30,last_name_team_role_season
1030646,2025,Borrelli,Cagliari,FWD,6.462,26,26,last_name_team_role_season
822237,2025,Solomon,Fiorentina,FWD,6.462,13,13,last_name_team_role_season
520979,2025,Garcia U.,Sassuolo,DEF,6.458,12,12,last_name_team_role_season
1339372,2025,Casadei,Torino,MID,6.453,32,32,last_name_team_role_season
544693,2025,Rrahmani,Napoli,DEF,6.452,21,21,last_name_team_role_season
,2025,Giovane,Verona,FWD,6.452,31,31,unmatched
1254297,2025,Diouf,Inter,MID,6.45,10,10,last_name_team_role_season
1014630,2025,Holm,Bologna,DEF,6.438,16,16,last_name_team_role
1202358,2025,Scalvini,Atalanta,DEF,6.438,24,24,last_name_team_role_season
651435,2025,Basic,Lazio,MID,6.435,23,23,last_name_team_role_season
957203,2025,Ederson D.S.,Atalanta,MID,6.433,30,30,last_name_team_role_season
424614,2025,Ekuban,Genoa,FWD,6.429,28,28,last_name_team_role_season
1473806,2025,Palestra,Cagliari,DEF,6.419,37,37,last_name_team_role_season
1044029,2025,Cambiaghi,Bologna,FWD,6.417,24,24,last_name_team_role_season
231176,2025,Pavoletti,Cagliari,FWD,6.417,6,6,last_name_team_role_season
921341,2025,Saelemaekers,Milan,MID,6.414,35,35,last_name_team_role_season
846000,2025,Caqueret,Como,MID,6.411,28,28,last_name_team_role_season
362120,2025,Cataldi,Lazio,MID,6.407,27,27,last_name_team_role_season
671203,2025,Hermoso,Roma,DEF,6.407,27,27,last_name_team_role_season
521318,2025,Akanji,Inter,DEF,6.406,32,32,last_name_team_role_season
1167529,2025,Obrador,Torino,DEF,6.406,16,16,last_name_team_role_season
1050163,2025,Colombo,Genoa,FWD,6.405,37,37,last_name_team_role_season
1053714,2025,Zalewski,Atalanta,MID,6.403,31,31,last_name_team_role_season
690516,2025,Lookman,Atalanta,FWD,6.4,10,10,last_name_team_role
866708,2025,Solet,Udinese,DEF,6.397,34,34,last_name_team_role_season
,2025,Thuram K.,Juventus,MID,6.397,34,34,unmatched
1215057,2025,Vitinha O.,Genoa,FWD,6.387,31,31,last_name_team_role_season
1200591,2025,Baldanzi,Roma,MID,6.382,17,17,last_name_role_season
1202114,2025,Gandelman,Lecce,MID,6.382,17,17,last_name_team_role_season
1434889,2025,Diao,Como,FWD,6.375,16,16,last_name_team_role_season
,2025,Moreno Alb.,Como,DEF,6.375,16,16,unmatched
557325,2025,Posch,Como,DEF,6.375,8,8,last_name_role
415539,2025,Politano,Napoli,MID,6.364,33,33,last_name_team_role_season
1705134,2025,Vaz,Roma,FWD,6.357,7,7,last_name_team_role_season
1131217,2025,Kalulu,Juventus,DEF,6.351,37,37,last_name_team_role_season
665188,2025,Gudmundsson A.,Fiorentina,MID,6.344,32,32,last_name_team_role_season
805451,2025,Bastoni,Inter,DEF,6.339,28,28,last_name_team_role_season
939569,2025,David,Juventus,FWD,6.333,30,30,last_name_team_role_season
161328,2025,El Shaarawy,Roma,MID,6.333,18,18,last_name_team_role_season
414906,2025,Di Lorenzo,Napoli,DEF,6.327,26,26,last_name_team_role_season
1595629,2025,Athekame,Milan,DEF,6.324,17,17,last_name_team_role_season
787242,2025,N'Dicka,Roma,DEF,6.323,31,31,last_name_team_role_season
,2025,Lang,Napoli,FWD,6.321,14,14,unmatched
1078113,2025,Cheddira,Lecce,FWD,6.312,24,24,last_name_team_role_season
1012842,2025,Gaetano,Cagliari,MID,6.312,32,32,last_name_team_role_season
800609,2025,Guendouzi,Lazio,MID,6.312,16,16,last_name_team_role
950596,2025,Brescianini,Fiorentina,MID,6.306,18,18,last_name_team_role_season
1072054,2025,Maldini,Lazio,MID,6.306,18,18,last_name_team_role_season
920861,2025,Benedyczak,Parma,FWD,6.3,10,10,last_name_team_role
